岗位编码003：医学数据分析师,96%,健和九州(北京)科技有限公司,10000-20000,北京-朝阳区,最新,  岗位职责：  1.对全国范围内的流行病学调查数据进行清洗、整理、分析，挖掘数据价值、撰写分析报告，为政府决策提供数据支持。  2.重点对各个医院实际临床数据（包括病案首页、检查检验、电子病历等数据）进行前期的标准化和结构化处理，再根据临床需求和指南进行医疗质量控制、辅助决策方面的建模分析。  3...,http://jobs.zhaopin.com/516616229250085.htm
6k+双休+五险+无销售 诚聘数据分析师助理,100%,北京万向卓迹商贸有限公司,6001-8000,北京-朝阳区,最新,   【职位简介与薪酬】     数据分析师助理    1..有很强的自我调控能力，纪律严格。  3..有一定的学习能力。  4..对金融行业感兴趣。  5..辅助经理分析金融数据信息。  5..敢于迎接挑战、能独立承受压力、完成公司交赋的工作任务。  6..具有自信、冷静、理智、果断...,http://jobs.zhaopin.com/409386535251408.htm
数据分析师,99%,全信合信息技术(大连)有限公司,5500-11000,大连,最新,    工作职责            1  、分析业务数据，助力市场拓展；      2  、依据业务数据，调整营销方案；      3  、为指定市场的业务表现负责；          任职资格           全信合的用人理念是关注德、才、学的三者平衡，本科以上学历是必须的，我们不在乎您所...,http://jobs.zhaopin.com/519190831250001.htm
金融数据分析师（实习生）,92%,北京联科博远教育科技有限公司,8001-10000,北京,最新,   岗位职责：     1  、数据统计；      2  、数据挖掘与分析；      3  、数据咨询；      4  、分析报告撰写。          岗位要求：     1  、熟练使用  SPSS  （或  R   ）及常用办公软件；      2  、对统计分析软件有一定了解；  ...,http://jobs.zhaopin.com/CZ638945620J00048613413.htm
数据分析师/数据挖掘师,100%,福州咸鱼科技有限公司,8000-15000,福州-仓山区,最新,  岗位职责：  1、录入数据库的设立，数据的校验，数据库的逻辑查错； 2、协调管理统计信息系统，维护和更新统计数据平台； 3、结合统计指标体系，完善和改进统计方法； 4、做好统计资料的保密和归档。     任职要求：  1、统计学相关专业硕士及以上学历；   2、 有统计相关领域工作经验者优先； ...,http://jobs.zhaopin.com/469994888250233.htm
土木转行9k大数据分析师（实习岗）,95%,北京联科博远教育科技有限公司,8001-10000,北京,最新,   岗位要求： 1.完成系统指定模块的设计编码工作； 2.与技术团队共同参与，项目规划、项目策划、需求完善等沟通工作； 3.确保系统平台技术编码的合理性，技术文档齐备； 4.完成软件需求说明书的编写等工作; 5.具有良好的学习能力，能够快速在团队中成长起来满足开发需求； 6.完成技术部安排的其他工...,http://jobs.zhaopin.com/CZ638945620J00048539313.htm
无销售性金融数据分析师助理,100%,北京万向天乾科技有限公司,6001-8000,北京-宣武区,最新,   职位描述 :   为培养公司未来金融管理人员，吸纳新鲜力量，积极进行人才储备，实现永续经营并分享成功。公司正式启动人才储备项目，为有能力的金融类应聘者提供培训方案，并在公司的核心岗位进行轮值，使他们能够快速成长，适应市场，合格的应聘人员将择优录取，作为公司重要的储备人才。      岗位职责：...,http://jobs.zhaopin.com/371117782250558.htm
金融数据分析师助理,100%,北京万向天乾科技有限公司,6001-8000,北京,最新,       想要付出多少努力，就已经定格好要赚多少钱。            分析是一个新兴的职位，大多数人对这个职位都不太熟悉，所以一个专业的培训体系对分析的成长是最重要的。       工作内容：                                               1....,http://jobs.zhaopin.com/371117782250560.htm
大数据分析师助理4k+,87%,青岛大唐云智汇科技有限公司,6001-8000,青岛,最新,  岗位职责： 1.收集竞品数据，辅助工程师进行竞品分析、并完成数据清洗； 2.收集相关系统需求，并进行分类和规划，提交清晰、深入的需求分析文档； 3.收集公司内外部用户反馈，并辅助工程师持续优化算法及系统； 4.与产品开发和底层数据部门合作、沟通，共同推进产品迭代发展。  任职要求： 1、国家统招...,http://jobs.zhaopin.com/CZ561512930J00036078111.htm
金融数据分析师,75%,奥理天祥(成都)科技有限公司,6001-8000,成都,最新,  岗位职责：  1、为公司账户进行实时监管与操作；  2、每个月汇总数据及交易记录，准确汇报；  3、关注公司账户操作品种的价格变动以及国际相关资讯，上传下达；  4、按照上级部门要求进行工作整合，配合其他部门有关工作；  5、严格执行公司各项规章制度；  6、承办领导交办的其他工作  任职资格：...,http://jobs.zhaopin.com/CC694688580J00121264303.htm
集团直聘数据分析师助理五险一金 双休,100%,北京万向卓迹商贸有限公司,6001-8000,北京-朝阳区,最新,  当你举步维艰的时候，大家来帮你！ 当你举步维艰的时候，大家来帮你！ 当你孤立无援的时候，大家来帮你！   万向卓迹集团给你家般的温暖，因为                                            我们是一个Team！   【资质要求】： 1.专科及其以上学历，性别不...,http://jobs.zhaopin.com/409386535251419.htm
聘金融数据分析师,94%,北京万向天乾科技有限公司,8001-10000,北京-房山区,最新,   【工作职责】 ：  1.严格执行公司各项制度，并定期整理交易数据，向上级领导账户分析结果；  2.按照部门主管的要求进行技术面和基本面的分析，进行数据的搜集或整理；  3.配合其他部门有关工作；  4.遵守公司的各项管理制度，承办领导交办的其他工作。   【资质要求】 ：  1.大专及其以上学...,http://jobs.zhaopin.com/371117782250659.htm
数据分析师,98%,陕西朱宏实业发展有限公司,6001-8000,西安,最新,     岗位职责      1、通过数据分析支持产品改进及新模式的探索；    2、构建用户行为建模，   构建数据评估体系；     3、构建业务数据分析体系，帮助确定各项业务数据指标；    4、负责用户行为数据分析，   构建用户数据模型，    ；     5、负责构建产品、运营及活动用户...,http://jobs.zhaopin.com/CC326180812J00056628102.htm
集团内部直招金融实习生数据分析师/助理,60%,北京盛业恒泰投资有限公司,6000-12000,北京,最新,    岗位职责   ： （无经验者通过面试后可免费带薪培训） 1.严格执行公司各项制度，，并定期整理交易数据，向上级领导账户分析结果； 2.按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；   3.配合其他部门有关工作；   4.遵守公司的各项管理制度，承办领导交办的其他工作。...,http://jobs.zhaopin.com/CC496635030J00050701610.htm
数据分析师,,众悠(上海)新能源科技有限公司,6000-8000,上海-浦东新区,最新,  岗位职责：  1、项目的需求调研、数据分析、商业分析和数据挖掘模型等，构建业务数据分析体系；  2、挖掘业务部门的系统需求，进行需求分析，系统设计；  3、信息、资讯的采集、整理及数据库平台的维护；  4、客户维护及开发潜在需求。     任职要求：  1、统计学、应用数学、计算机等相关专业，本...,http://jobs.zhaopin.com/575152821250284.htm
护士转行7.5k大数据分析师,97%,北京联科博远教育科技有限公司,8001-10000,北京,最新,  岗位职责：  1、18-32周岁者  2、大专及以上学历，热爱互联网工作，无经验基础开发求职者需岗前训练后上岗     3、可接受转行求职人员，由专门项目负责人带领岗前训练，但要求勤奋好学，积极主动      4、学习能力强、工作踏实、具有责任心及团队合作意识     5.热爱互联网，喜欢IT行...,http://jobs.zhaopin.com/CZ638945620J00048501913.htm
数据分析师,79%,沈阳红途信息咨询有限公司,6000-10000,沈阳,最新,  岗位职责：  1.负责数据分析、关键信息抓取，并完成数据统计；  2.根据公司产品发展，监控重点数据，能从数据异动中主动发现问题，结合对业务的深入理解，分析和探索解决方向和方法；  3.完成相关数据抽取、数据清洗、数据探索、数据建模分析等工作；  任职要求：  1.本科以上学历，具有2年以上互联...,http://jobs.zhaopin.com/CC303704680J00113010005.htm
金融数据分析师助理,98%,信尔(北京)投资基金管理有限公司,6001-8000,北京-石景山区,最新,   越铖国际科技有限公司作为国内的新锐资本机构坐拥北京丰台CBD核心区，公司团队由来自海外或有多年金融投资经验的专业精英组成，立志缔造企业品牌价值。本公司现有专员500多人，由于公司规模的不断扩大，公司资金分散化投资，现面向社会扩招。                 岗位职责：    （无经验者通...,http://jobs.zhaopin.com/CC286596486J00043461712.htm
私募基金数据分析师,,北京视通财富信息技术有限公司,8001-10000,北京,最新,   岗位职责：   （1）整理业务需求，进行数据采集/处理；   （2）根据业务需求，进行数据分析并生成相应报告；   （3）根据业务需求，进行数据分析算法研发；        任职资格：   （1）计算机、数学、统计学等相关专业本科及以上学历，应届生优先；      （2）熟练掌握Excel数据...,http://jobs.zhaopin.com/CC383013132J00046660610.htm
